Date,WMT,TGT,COST,XOM,CVX,COP,JPM,WFC,BAC,V,MA,JNJ,MRK,PFE,DAL,UAL,AAL,LMT,RTX,NOC,CAT,DE,CMI,PG,UL,AMGN,GILD,BIIB,ALL,TRV,PGR,SP500 benchmar
17/02/2017 00:00:00,61.46,56.21,156.10,60.65,85.28,39.32,75.58,48.92,21.50,84.04,105.59,100.78,51.46,25.61,47.33,75.96,45.43,225.28,61.18,220.75,84.64,99.82,128.87,76.73,39.65,145.14,55.31,288.94,70.11,105.52,32.58,2351.16
21/02/2017 00:00:00,63.30,56.57,157.06,60.74,86.36,39.83,76.23,49.05,21.73,84.48,106.31,101.46,51.53,25.61,47.31,75.41,45.33,225.54,61.37,221.24,83.99,99.22,130.22,77.22,36.66,145.01,54.87,286.90,70.27,105.17,32.89,2365.38
22/02/2017 00:00:00,63.53,56.34,156.67,60.03,85.32,38.98,76.28,49.14,21.74,84.36,105.61,101.34,51.38,25.59,47.24,75.43,44.86,225.76,61.46,220.21,84.08,99.26,129.17,77.03,38.34,144.57,54.50,287.63,70.24,105.48,32.81,2362.82
23/02/2017 00:00:00,63.18,55.52,156.09,60.66,85.82,39.15,76.33,49.25,21.55,84.73,106.87,103.19,51.82,25.95,46.82,74.56,44.65,224.85,61.15,221.01,81.81,97.52,126.50,76.76,38.32,145.74,54.93,284.75,70.21,105.88,33.02,2363.81
24/02/2017 00:00:00,64.14,56.82,157.61,60.14,85.12,38.93,75.66,48.68,21.25,84.97,107.12,104.75,52.06,26.10,46.81,75.08,44.82,225.83,61.35,222.08,81.75,98.32,127.21,76.70,38.50,146.20,55.38,285.13,70.85,105.80,32.99,2367.34
27/02/2017 00:00:00,63.56,57.17,157.66,60.48,86.38,39.20,75.75,48.89,21.54,84.55,106.70,104.47,51.82,26.11,46.79,75.28,44.86,230.26,61.54,225.30,83.43,99.13,127.18,76.56,38.95,147.52,55.82,291.13,71.23,105.60,32.86,2369.75
28/02/2017 00:00:00,62.84,50.21,157.27,60.32,86.96,39.37,75.91,48.74,21.64,84.50,106.60,104.30,51.83,25.99,46.31,74.09,44.90,227.88,61.40,223.93,82.76,99.11,125.98,76.71,38.79,147.85,55.81,288.60,71.94,105.77,33.10,2363.64
01/03/2017 00:00:00,62.42,49.41,157.87,61.58,88.03,40.60,78.40,50.30,22.43,85.51,108.38,105.71,52.10,26.22,47.33,75.39,45.61,229.42,62.02,222.88,84.41,100.68,129.68,77.21,38.86,149.29,55.58,293.26,72.41,108.15,33.68,2395.96
02/03/2017 00:00:00,62.69,49.51,157.98,61.79,87.62,39.90,77.18,49.44,22.19,85.06,107.44,105.52,52.00,26.29,46.34,73.28,44.28,228.23,61.48,221.10,80.79,99.16,127.97,76.58,38.63,149.14,55.85,293.59,71.59,107.74,33.52,2381.92
03/03/2017 00:00:00,62.05,49.00,151.13,61.17,87.77,39.58,77.73,49.59,22.38,85.31,107.83,105.65,52.39,26.30,46.50,75.59,45.34,228.89,61.29,220.97,81.44,100.32,128.90,76.23,38.92,150.93,56.01,297.85,71.68,107.41,33.65,2383.12
06/03/2017 00:00:00,61.91,47.93,147.99,61.44,87.48,39.99,77.00,49.35,22.21,85.46,107.47,105.58,52.31,26.17,45.31,73.14,43.88,228.86,60.92,220.96,81.90,100.33,129.32,76.12,38.88,150.31,55.52,295.66,71.23,105.84,33.29,2375.31
07/03/2017 00:00:00,61.90,47.11,148.23,61.21,86.43,39.50,76.57,49.09,22.17,85.57,107.08,105.69,51.90,25.89,44.19,72.64,43.43,229.98,61.25,221.75,82.14,99.79,129.04,76.06,38.98,148.57,54.65,291.10,71.33,105.68,33.22,2368.39
08/03/2017 00:00:00,62.30,47.01,147.56,60.11,84.73,38.00,76.40,49.02,22.22,85.48,107.10,105.92,51.78,25.83,44.22,73.44,43.48,228.86,60.97,221.55,79.82,100.00,128.25,75.93,38.86,148.90,55.19,294.09,71.04,105.48,33.21,2362.98
09/03/2017 00:00:00,62.35,47.16,147.14,60.58,85.06,38.47,76.70,49.43,22.30,85.62,106.92,107.50,51.85,25.94,43.83,72.54,41.96,229.68,61.06,222.05,78.25,99.19,126.27,76.10,39.72,149.86,54.15,293.06,71.43,106.06,33.24,2364.87
10/03/2017 00:00:00,62.56,47.30,146.79,60.54,85.50,37.80,76.46,49.56,22.26,86.22,107.32,107.72,51.62,25.98,44.44,72.34,42.52,229.66,61.18,221.57,79.04,99.50,128.53,76.71,40.15,151.97,53.99,292.24,71.85,106.87,33.40,2372.60
13/03/2017 00:00:00,62.43,47.15,146.06,60.39,84.52,37.94,76.53,49.43,22.25,86.58,107.63,108.12,50.84,25.98,43.92,69.85,41.03,230.11,61.27,222.33,79.32,99.46,129.63,76.92,39.86,151.64,53.92,292.95,71.89,106.28,33.52,2373.47
14/03/2017 00:00:00,63.12,46.78,146.67,60.08,82.99,37.19,76.65,49.48,22.27,86.04,106.63,108.43,50.88,26.07,42.93,66.55,39.91,229.10,61.01,221.74,78.65,98.86,128.01,76.66,40.00,150.86,54.07,292.47,71.96,106.69,33.59,2365.45
15/03/2017 00:00:00,62.99,46.62,147.82,60.82,84.16,37.94,76.84,49.44,22.15,86.40,108.10,110.07,51.28,26.38,43.77,68.17,40.76,230.33,61.69,221.80,79.94,100.29,130.95,76.99,40.57,152.94,54.63,292.64,72.35,107.01,33.93,2385.26
16/03/2017 00:00:00,62.87,46.64,148.29,60.88,83.37,37.94,76.76,49.95,22.18,86.51,108.73,109.64,50.87,26.23,43.98,67.56,40.80,229.04,61.29,218.56,79.50,100.23,130.64,77.03,40.86,150.85,54.69,278.96,72.58,106.79,33.82,2381.38
17/03/2017 00:00:00,62.38,46.38,148.95,60.82,83.23,37.82,75.96,49.41,21.87,86.71,108.88,109.30,50.65,26.14,43.14,66.79,40.41,232.50,61.89,222.17,79.55,99.98,131.09,76.66,40.79,141.22,55.10,276.09,72.55,107.14,34.05,2378.25
20/03/2017 00:00:00,62.46,46.45,148.62,60.82,83.22,37.96,75.41,48.53,21.50,85.69,108.48,109.31,50.81,26.19,43.46,67.49,40.39,232.54,61.93,221.03,81.68,100.37,130.90,76.84,41.02,141.75,54.82,274.80,72.13,106.46,33.98,2373.47
21/03/2017 00:00:00,62.39,45.61,148.04,60.70,83.51,37.39,73.20,47.03,20.25,84.61,106.84,108.61,50.65,26.09,42.22,65.28,39.15,229.95,61.19,218.05,79.14,99.22,127.86,76.82,40.88,139.75,54.05,275.79,71.53,105.88,33.81,2344.02
22/03/2017 00:00:00,62.70,45.78,148.84,60.65,83.78,36.95,73.32,46.59,20.18,85.05,107.55,107.76,50.33,26.26,42.43,66.95,39.08,230.31,61.06,219.34,79.14,99.36,128.84,76.65,40.97,140.25,54.12,277.87,71.26,106.17,33.62,2348.45
23/03/2017 00:00:00,62.35,45.40,148.14,60.72,83.38,36.81,73.20,46.53,20.29,85.38,107.70,107.45,50.16,26.12,42.59,67.50,40.10,230.38,61.01,217.85,78.97,99.15,129.14,76.46,40.86,139.07,53.85,275.41,71.16,105.53,33.43,2345.96
24/03/2017 00:00:00,62.13,45.38,147.36,60.25,83.47,36.50,73.12,47.01,20.33,85.70,108.06,107.09,50.08,25.90,42.67,67.93,40.41,228.60,60.99,215.47,78.90,98.65,127.91,76.29,40.99,138.82,53.87,274.82,70.92,105.08,33.40,2343.98
27/03/2017 00:00:00,62.17,45.56,147.48,60.27,82.15,36.66,73.08,46.64,20.26,85.47,108.03,107.37,50.08,26.04,42.76,68.37,40.42,228.38,61.01,214.51,78.35,97.00,126.97,76.23,41.10,138.12,53.86,275.23,71.01,105.28,33.35,2341.59
28/03/2017 00:00:00,62.76,45.79,148.03,60.71,82.84,37.56,74.22,47.12,20.65,85.63,108.54,107.25,50.20,26.02,43.16,70.74,41.26,230.05,61.51,215.75,79.58,98.06,128.69,76.45,41.00,137.95,53.54,274.11,71.71,105.97,33.67,2358.57
29/03/2017 00:00:00,63.14,47.12,148.61,60.84,83.54,38.03,73.94,46.88,20.54,85.69,108.14,106.62,50.44,26.15,42.62,69.85,40.64,229.30,61.13,215.14,79.51,98.47,128.71,76.32,40.90,136.57,53.67,268.53,71.27,104.87,33.27,2361.13
30/03/2017 00:00:00,63.89,47.20,149.02,62.09,83.31,41.38,74.58,47.36,20.99,85.52,108.73,106.40,50.29,26.17,42.92,70.78,41.20,231.27,61.35,217.45,79.82,99.37,128.92,75.98,40.55,137.68,53.88,269.06,71.49,105.30,33.35,2368.06
31/03/2017 00:00:00,64.33,47.15,148.85,60.83,82.99,41.28,73.58,46.87,20.75,85.39,108.54,106.30,50.36,26.06,42.63,70.64,40.97,228.75,61.22,216.34,79.42,99.09,128.28,75.69,40.31,137.42,54.19,273.42,71.36,104.88,33.10,2362.72
03/04/2017 00:00:00,64.11,46.16,147.97,60.88,83.33,40.93,73.31,46.73,20.75,85.86,108.31,106.42,50.31,26.08,42.97,71.35,41.11,229.68,61.06,216.31,79.00,99.02,127.02,75.54,40.21,137.27,53.54,272.69,71.21,104.74,33.18,2358.84
04/04/2017 00:00:00,64.27,45.65,148.45,61.10,83.99,41.16,73.55,46.48,20.62,85.30,108.17,106.41,50.46,26.16,41.84,69.76,39.61,230.43,61.64,216.16,80.59,99.67,127.35,75.74,40.21,137.66,53.44,274.24,71.48,104.94,33.17,2360.16
05/04/2017 00:00:00,63.95,45.07,148.23,61.22,83.98,40.65,72.61,46.30,20.38,85.54,108.36,106.51,50.38,26.04,41.82,70.06,40.01,228.22,61.37,214.76,80.69,99.44,127.11,75.79,40.12,135.89,53.04,270.44,71.30,105.20,33.16,2352.95
06/04/2017 00:00:00,63.75,45.77,150.91,61.57,84.48,41.23,72.86,46.63,20.46,85.60,108.71,106.73,50.12,25.98,41.98,70.22,40.41,228.33,61.33,215.28,82.04,100.53,127.24,75.31,40.48,135.89,53.05,270.94,71.31,104.88,33.16,2357.49
07/04/2017 00:00:00,65.06,45.49,151.45,61.39,84.15,41.00,72.60,46.18,20.37,85.27,108.53,106.62,50.04,25.98,41.90,70.88,40.49,231.00,61.64,217.22,81.79,99.51,126.78,75.16,40.96,136.84,53.12,268.73,71.02,104.54,33.19,2355.54
10/04/2017 00:00:00,65.21,45.96,151.98,61.66,84.59,41.51,72.35,45.93,20.25,85.38,108.60,106.12,49.58,25.93,41.71,71.52,40.99,229.98,61.58,217.71,83.17,99.79,126.53,75.38,41.06,136.35,53.00,269.30,71.24,105.37,33.46,2357.16
11/04/2017 00:00:00,65.54,45.89,151.45,61.45,84.23,41.51,72.22,45.61,20.16,85.37,108.40,106.02,49.60,25.85,42.01,70.71,42.55,231.04,61.72,219.26,83.14,101.18,127.67,75.64,41.20,136.61,52.68,268.65,71.08,105.44,33.38,2353.78
12/04/2017 00:00:00,65.55,45.62,151.05,61.54,84.23,40.92,71.95,44.73,19.92,85.21,107.78,107.03,49.97,25.84,41.79,69.93,42.57,229.53,61.23,217.72,81.22,99.54,124.65,76.07,41.51,136.56,52.84,268.92,70.90,105.68,33.18,2344.93
13/04/2017 00:00:00,65.29,45.61,149.87,60.59,82.01,40.24,71.10,43.24,19.65,85.39,107.54,106.68,49.62,25.81,40.84,69.07,41.98,229.10,61.15,218.49,79.71,98.31,122.65,75.84,41.18,135.36,53.07,271.88,70.56,104.87,33.19,2328.95
17/04/2017 00:00:00,65.59,45.86,150.63,60.51,82.07,40.51,72.33,44.39,20.06,86.29,108.94,107.30,49.77,25.90,41.14,70.77,42.84,230.70,61.79,221.13,80.60,99.03,124.71,76.14,41.38,135.78,53.22,274.05,71.37,106.08,33.42,2349.01
18/04/2017 00:00:00,65.95,45.79,151.01,60.12,81.69,40.30,71.74,44.17,19.97,86.22,108.80,103.97,49.35,25.78,41.19,67.75,42.43,229.76,61.95,221.20,80.82,98.73,123.08,76.49,41.38,135.06,52.71,271.16,70.32,105.06,32.96,2342.19
19/04/2017 00:00:00,66.11,46.04,150.95,59.70,80.57,39.73,71.15,43.91,20.00,86.24,108.58,103.59,49.65,25.60,41.82,69.29,43.00,230.49,61.60,221.71,80.03,98.51,122.46,76.05,41.02,135.06,52.89,271.94,69.83,104.75,32.84,2338.17
20/04/2017 00:00:00,66.76,46.68,151.03,60.09,81.07,39.69,72.07,45.05,20.29,87.58,110.80,104.01,49.58,25.70,42.60,69.80,43.79,232.39,62.16,222.72,81.72,99.03,123.98,75.82,41.21,135.72,53.06,272.46,70.18,103.43,33.29,2355.84
21/04/2017 00:00:00,66.88,46.80,151.58,59.85,81.08,39.51,71.20,44.63,19.97,87.58,110.49,103.92,49.05,25.63,42.23,69.56,43.73,233.45,62.73,224.06,81.43,97.89,123.49,75.22,40.93,134.35,52.61,272.94,69.82,103.62,33.27,2348.69
24/04/2017 00:00:00,66.74,46.84,152.96,60.16,81.88,39.65,73.71,45.18,20.78,88.25,111.87,104.88,49.25,25.70,43.42,71.00,44.98,236.11,63.46,226.62,83.58,100.35,126.50,76.01,41.99,136.64,52.86,276.86,70.84,104.90,33.55,2374.15
25/04/2017 00:00:00,66.98,47.12,153.27,60.62,82.50,40.38,74.36,45.94,21.09,88.50,112.29,105.35,49.38,25.72,43.35,70.97,45.14,230.82,63.76,225.70,90.15,102.99,129.05,76.39,42.07,137.95,53.56,286.89,71.12,105.55,33.73,2388.61
26/04/2017 00:00:00,67.32,47.83,156.93,60.38,82.00,40.01,74.50,45.93,21.01,88.22,112.33,105.41,49.70,25.79,43.01,71.33,44.94,231.10,64.48,225.64,90.36,102.45,129.01,74.48,41.85,137.87,54.43,279.98,71.63,106.15,33.78,2387.45
27/04/2017 00:00:00,67.33,47.92,157.51,60.28,81.53,39.61,73.81,45.84,20.80,88.01,113.23,105.61,49.60,25.79,42.43,70.70,42.59,231.78,64.80,225.95,88.65,101.20,128.16,74.43,41.80,136.29,54.72,276.57,71.79,106.29,33.88,2388.77
28/04/2017 00:00:00,67.10,47.72,157.57,60.56,82.48,39.65,73.29,45.34,20.53,87.65,112.47,105.38,49.40,25.84,42.15,70.21,41.28,230.33,64.92,223.73,88.28,101.59,128.06,74.13,41.95,136.79,54.70,271.21,71.18,105.85,33.56,2384.20
01/05/2017 00:00:00,67.14,47.65,157.87,60.87,81.87,39.30,73.34,45.86,20.77,87.69,112.52,105.27,49.44,25.73,42.11,70.27,40.75,229.46,64.88,222.25,88.06,101.92,128.39,73.92,41.84,136.19,54.35,271.03,71.37,105.43,33.60,2388.33
02/05/2017 00:00:00,67.40,47.98,158.52,60.86,81.44,38.65,72.87,45.93,20.70,88.92,114.21,105.58,49.70,25.60,44.37,73.94,42.49,230.37,65.10,223.16,87.64,100.97,136.22,73.19,42.32,136.93,54.73,271.34,71.66,104.72,33.29,2391.17
03/05/2017 00:00:00,67.62,48.99,159.61,61.34,82.49,38.97,73.29,46.51,20.91,88.82,113.45,105.26,50.43,25.50,44.81,74.21,42.54,230.46,65.63,223.32,87.66,100.85,134.58,73.36,42.33,137.20,53.63,271.36,74.37,105.11,33.83,2388.13
04/05/2017 00:00:00,68.13,48.95,161.95,60.56,81.02,38.01,73.38,46.79,20.98,88.99,114.02,105.79,50.23,25.48,45.12,74.91,42.53,231.24,66.01,223.54,85.81,101.97,132.38,73.38,42.62,137.60,54.32,268.60,74.93,105.11,34.11,2389.52
05/05/2017 00:00:00,68.28,48.97,159.95,60.84,81.77,38.71,73.29,46.73,20.88,88.48,113.61,105.41,50.70,25.50,45.17,75.30,43.11,233.40,66.20,226.41,86.02,102.96,131.91,73.42,42.56,137.20,54.10,262.15,74.83,105.54,34.42,2399.29
08/05/2017 00:00:00,67.94,48.96,159.43,61.48,82.46,39.01,73.38,46.67,21.07,88.32,112.75,105.19,50.73,25.48,45.01,74.98,43.52,232.94,66.06,226.62,85.79,102.53,132.60,73.47,43.01,136.55,53.63,260.42,74.23,105.28,34.28,2399.38
09/05/2017 00:00:00,68.47,49.62,159.47,61.05,81.22,38.30,73.08,46.37,21.09,88.40,112.56,105.16,50.16,25.43,45.97,78.55,45.60,234.11,66.26,226.94,85.72,103.39,133.83,73.34,42.95,136.71,53.95,261.28,73.70,104.36,34.06,2396.92
10/05/2017 00:00:00,68.91,49.90,158.70,61.33,82.32,39.40,73.66,46.40,21.24,88.64,112.79,104.82,50.68,25.40,46.35,78.55,45.81,232.29,66.02,225.68,86.64,103.36,135.10,73.41,43.36,134.44,53.40,257.92,73.81,105.01,34.24,2399.63
11/05/2017 00:00:00,68.40,47.90,158.62,61.86,82.10,39.47,73.43,45.57,21.17,88.49,112.68,105.15,51.07,25.41,46.09,77.36,45.07,232.59,66.16,225.15,87.19,103.29,134.77,73.14,43.47,134.08,53.23,254.15,73.48,104.88,33.99,2394.44
12/05/2017 00:00:00,68.02,47.67,158.27,61.81,81.90,39.09,73.23,44.96,21.11,89.10,113.26,105.52,50.38,25.39,45.44,76.41,44.48,231.88,65.92,225.08,86.95,102.96,133.18,73.16,43.44,134.19,52.71,254.84,73.67,104.92,33.78,2390.90
15/05/2017 00:00:00,68.54,47.80,158.90,62.00,82.59,39.48,73.58,45.22,21.16,89.58,114.30,108.38,50.34,25.47,45.92,77.79,45.31,232.81,65.97,225.81,88.42,103.59,132.86,73.28,43.77,134.95,52.62,258.53,74.02,104.62,33.98,2402.32
16/05/2017 00:00:00,67.48,47.10,158.38,61.81,82.90,39.23,73.81,45.16,21.10,89.50,114.57,109.05,50.56,25.07,45.92,79.06,45.56,232.22,66.23,225.02,88.35,104.50,133.55,73.20,44.04,134.97,52.44,257.64,73.84,104.34,33.89,2400.67
17/05/2017 00:00:00,67.49,47.54,156.66,61.39,81.75,38.63,70.99,44.30,19.85,88.32,112.94,108.11,49.93,24.79,44.47,76.18,43.60,230.16,65.59,224.06,86.45,103.07,130.92,73.22,44.08,132.50,51.47,251.34,73.87,104.62,34.77,2357.03
18/05/2017 00:00:00,69.67,48.22,158.12,61.21,82.12,38.63,70.73,44.42,20.00,88.28,112.40,108.37,50.64,24.78,44.39,75.98,43.34,228.51,65.48,224.57,86.52,102.56,129.66,72.89,43.82,133.26,51.41,252.81,74.19,105.17,35.12,2365.72
19/05/2017 00:00:00,70.77,48.36,158.97,61.35,83.17,39.52,71.42,44.99,20.27,89.02,113.69,108.39,50.55,24.97,44.89,77.98,43.89,233.19,66.46,227.29,88.43,110.05,132.28,73.20,44.34,132.03,51.25,250.09,73.67,105.09,34.72,2381.73
22/05/2017 00:00:00,70.58,47.90,159.67,61.62,82.86,39.06,71.36,44.95,20.26,89.82,115.06,108.61,50.76,24.70,45.16,78.92,44.85,236.81,66.73,226.90,88.31,110.79,132.70,73.18,44.84,129.09,51.35,250.04,74.25,105.84,35.08,2394.02
23/05/2017 00:00:00,70.52,47.06,159.74,61.83,82.98,38.92,72.25,45.27,20.57,90.34,115.64,108.84,51.16,24.72,45.26,79.03,45.29,237.95,66.96,227.99,89.47,111.17,132.62,73.07,44.61,129.98,51.62,248.10,74.78,105.85,35.10,2398.42
24/05/2017 00:00:00,70.22,46.75,160.24,61.62,82.94,38.84,72.21,45.02,20.55,91.26,116.71,108.83,51.46,24.65,45.52,78.94,45.39,239.40,66.97,230.48,89.74,111.76,132.43,73.42,44.95,130.42,51.31,253.33,75.14,106.19,35.33,2404.39
25/05/2017 00:00:00,70.36,46.81,161.83,61.21,82.07,37.49,71.90,44.76,20.45,91.48,117.89,109.57,51.55,24.74,46.94,81.41,46.61,241.11,67.06,233.33,90.67,111.44,133.10,73.73,45.58,131.12,51.51,252.97,75.55,107.64,35.71,2415.07
26/05/2017 00:00:00,70.20,46.98,164.73,61.06,81.77,37.74,71.91,44.44,20.44,91.12,117.61,109.04,51.45,24.72,47.32,81.25,47.31,242.47,66.84,233.76,91.22,111.77,133.76,74.06,45.38,130.77,51.47,250.80,75.74,107.59,35.74,2415.82
30/05/2017 00:00:00,70.22,47.45,165.71,60.73,81.25,37.28,70.68,44.23,20.15,91.17,117.63,109.21,51.42,24.71,45.69,79.25,46.55,240.98,66.52,233.05,91.05,111.29,134.36,74.19,45.52,129.79,51.46,246.54,75.31,107.65,35.67,2412.91
31/05/2017 00:00:00,70.62,47.63,167.11,60.28,80.80,37.19,69.21,43.37,19.78,91.66,118.82,110.18,51.61,25.11,45.76,79.67,46.99,241.87,66.53,235.79,91.02,111.47,134.67,74.77,45.78,130.96,51.78,247.77,75.60,108.63,35.85,2411.80
01/06/2017 00:00:00,71.71,48.07,167.30,60.43,81.42,37.34,69.97,44.16,19.97,91.83,119.32,110.64,51.72,25.16,46.43,80.98,47.61,241.72,66.81,235.23,91.21,113.51,137.17,74.81,46.16,131.81,51.56,252.38,76.46,109.10,36.12,2430.06
02/06/2017 00:00:00,71.54,47.95,167.61,59.53,80.51,36.84,69.62,43.93,19.81,92.55,121.06,111.76,51.89,25.03,47.68,82.03,48.06,242.41,66.99,236.06,91.47,113.70,135.04,75.20,46.43,134.26,52.18,256.65,76.22,108.89,36.39,2439.07
05/06/2017 00:00:00,72.11,48.05,168.64,59.99,80.57,36.64,69.75,43.86,19.78,92.93,121.74,112.00,51.57,24.88,47.86,81.67,48.28,241.01,66.36,233.41,90.82,114.08,133.30,75.32,46.46,135.16,52.25,258.50,76.17,109.09,36.38,2436.10
06/06/2017 00:00:00,70.92,47.14,168.05,60.81,81.34,37.02,69.89,43.93,19.62,92.20,121.10,112.40,51.26,24.67,47.72,81.24,48.28,238.21,65.89,231.20,90.26,113.83,134.21,75.37,46.33,134.58,51.74,257.16,75.47,107.91,36.29,2429.33
07/06/2017 00:00:00,71.11,47.04,168.75,60.58,81.03,36.25,70.69,44.17,19.94,92.49,121.05,112.33,50.77,24.61,48.68,81.66,49.36,238.64,65.70,232.55,89.36,114.04,133.46,75.35,46.29,136.38,51.32,255.43,75.52,108.08,36.28,2433.14
08/06/2017 00:00:00,70.92,47.18,168.02,60.37,81.21,35.85,71.57,44.57,20.27,92.49,120.63,112.16,50.09,24.42,49.22,80.52,49.92,238.85,65.79,233.89,90.66,114.69,135.24,74.57,45.54,137.21,51.16,257.17,76.12,108.32,36.38,2433.79
09/06/2017 00:00:00,71.36,49.14,167.06,61.50,83.08,37.30,73.26,45.62,20.89,91.02,118.97,113.00,51.03,25.20,49.37,78.83,48.79,238.32,66.18,234.39,91.44,114.65,135.97,74.83,45.19,138.40,51.62,259.89,76.84,109.59,36.73,2431.77
12/06/2017 00:00:00,71.20,49.98,166.38,62.10,84.36,38.05,73.28,45.87,20.98,90.00,116.77,113.25,51.03,25.15,48.67,77.73,48.02,238.22,65.76,233.75,91.57,114.69,137.02,74.90,44.75,139.09,52.21,262.11,77.32,109.98,36.90,2429.39
13/06/2017 00:00:00,71.45,49.56,167.18,62.12,84.43,38.64,73.52,46.17,20.98,91.52,118.27,113.42,50.52,25.06,48.31,77.48,47.99,239.49,65.86,235.21,91.30,115.07,136.97,74.75,44.64,138.72,51.98,261.42,77.36,110.35,36.84,2440.35
14/06/2017 00:00:00,71.79,49.97,168.26,61.45,83.24,37.80,73.37,46.24,20.97,91.75,118.45,114.07,50.60,25.14,48.35,77.56,47.94,241.16,65.83,237.10,90.40,115.08,136.20,75.07,44.48,139.28,52.27,253.37,78.11,111.98,37.52,2437.92
15/06/2017 00:00:00,70.90,47.90,166.77,61.59,83.03,37.78,72.93,45.71,20.77,90.64,117.40,114.30,50.45,25.24,48.02,77.34,47.66,241.70,66.24,236.17,91.86,115.03,138.08,75.87,44.59,138.45,52.13,255.02,78.96,112.91,37.80,2432.46
16/06/2017 00:00:00,67.60,45.44,154.77,62.51,84.60,38.73,72.60,45.70,20.68,90.64,117.93,115.43,50.28,25.36,48.43,76.78,47.35,241.85,66.06,236.13,92.89,116.42,137.96,76.10,45.02,137.02,51.57,251.74,78.99,113.28,37.87,2433.15
19/06/2017 00:00:00,67.83,44.66,152.21,61.97,83.91,38.58,74.19,46.00,21.10,91.24,119.02,115.19,50.84,25.55,48.91,78.63,48.20,242.88,66.84,238.57,92.80,115.59,140.13,76.27,45.17,139.27,52.13,260.54,78.63,112.25,37.76,2453.46
20/06/2017 00:00:00,67.87,43.97,150.87,61.63,83.14,38.14,73.73,45.33,20.73,90.85,118.86,115.31,51.52,25.81,48.21,77.28,46.62,243.39,66.65,237.56,92.41,114.73,138.76,76.08,44.75,140.28,52.76,266.00,78.50,112.67,37.52,2437.03
21/06/2017 00:00:00,68.50,43.63,151.11,60.98,81.59,37.41,73.39,44.93,20.41,91.00,119.03,115.91,52.26,26.06,48.68,77.59,47.00,243.47,66.78,237.68,89.33,113.58,135.94,75.88,44.87,144.55,54.29,278.60,78.48,112.52,37.57,2435.61
22/06/2017 00:00:00,67.85,43.73,147.99,60.71,81.56,37.29,73.31,44.51,20.23,90.43,119.22,116.89,52.71,26.20,49.19,77.45,47.53,241.27,67.01,234.58,89.65,112.74,135.74,75.57,44.71,146.64,56.69,280.57,77.66,112.29,37.25,2434.50
23/06/2017 00:00:00,67.24,43.84,145.53,61.11,81.99,37.31,73.18,44.48,20.14,92.00,119.91,117.21,52.82,26.28,49.29,76.79,47.20,241.45,67.04,235.04,89.88,112.51,135.90,75.90,44.74,145.52,56.72,280.32,77.46,111.72,37.50,2438.30
26/06/2017 00:00:00,67.83,44.46,148.37,60.83,81.32,36.81,73.50,44.86,20.20,91.65,119.43,117.14,52.63,26.18,49.24,77.03,47.34,240.64,66.85,233.72,90.00,112.28,135.69,75.85,45.13,146.51,57.30,279.81,77.76,111.97,37.64,2439.07
27/06/2017 00:00:00,68.29,44.97,147.50,60.73,81.26,36.60,74.18,45.08,20.53,91.35,118.68,115.99,52.33,25.97,49.22,76.00,47.07,239.03,66.70,233.15,89.72,111.05,135.10,75.21,45.07,144.13,56.83,271.25,77.54,111.47,37.70,2419.38
28/06/2017 00:00:00,68.74,44.96,148.35,61.05,81.43,36.59,75.67,46.07,21.07,92.63,120.68,114.97,52.02,25.96,50.15,76.70,47.80,240.92,67.20,235.19,91.90,112.94,137.97,75.01,45.38,146.85,57.85,274.64,77.90,111.82,37.62,2440.69
29/06/2017 00:00:00,68.22,44.99,146.97,60.43,81.30,36.69,76.79,47.30,21.46,90.88,117.49,113.96,51.37,25.87,50.17,75.44,48.16,238.09,66.73,232.74,91.20,111.52,136.73,73.84,44.10,145.60,56.99,271.88,77.50,110.61,37.30,2419.70
30/06/2017 00:00:00,68.00,45.16,148.12,60.45,81.46,36.59,77.00,46.99,21.41,90.27,117.43,113.66,51.17,25.84,50.05,75.25,48.84,238.84,66.98,234.41,92.77,113.05,138.53,73.97,44.55,145.30,56.93,271.36,77.78,110.73,37.25,2423.41
03/07/2017 00:00:00,67.71,45.47,147.10,61.47,83.00,38.00,78.57,47.30,21.78,89.85,116.79,114.18,51.31,26.01,50.35,75.08,48.91,239.97,66.97,235.31,92.35,114.30,139.50,74.48,44.31,145.78,56.87,272.52,77.94,111.44,37.43,2429.01
05/07/2017 00:00:00,67.67,45.05,146.35,60.54,81.69,36.75,79.36,47.30,21.99,90.49,118.16,114.82,51.23,25.87,50.60,76.54,49.75,242.96,67.35,237.67,92.80,114.89,140.13,74.42,44.23,147.01,56.99,277.71,78.10,110.59,37.81,2432.54
06/07/2017 00:00:00,67.81,44.43,145.49,59.99,81.07,36.05,79.10,47.11,21.80,89.76,117.02,113.85,50.38,25.55,50.64,77.71,50.52,241.72,66.86,236.45,91.95,114.43,140.23,74.16,44.01,144.87,55.88,271.96,78.02,110.42,37.54,2409.75
07/07/2017 00:00:00,67.68,44.11,142.73,60.07,80.81,35.79,79.50,47.27,21.91,90.40,118.37,113.87,50.43,25.65,51.66,78.94,51.47,245.37,67.26,239.23,92.31,115.84,140.65,74.40,44.22,144.62,55.70,273.93,78.44,111.29,38.01,2425.18
